x, y, z
5.917714169848593997e+00, 1.162667163621761368e+01, 2.602573225446547234e-01
3.927634397749263151e+00, 1.046104828633529316e+01, 9.825683135894731635e-01
4.265536976106281131e+00, 9.914914687843623398e+00, 8.240706565560834695e-01
6.190739402900030441e+00, 1.043914871211774731e+01, 3.582503437812469688e-02
4.606199771186184400e+00, 8.878215773383004716e+00, -1.378868101756712261e-01
6.270052708781384432e+00, 8.578344076048974642e+00, 1.886995831028080994e+00
5.634337734340592263e+00, 9.211261031461921434e+00, 7.849904796901511217e-01
5.061752118815034507e+00, 1.032143161235530293e+01, 2.085726925462668468e+00
5.278304805504475894e+00, 8.972137503562564120e+00, -8.783640736484267519e-02
5.101463974212066432e+00, 9.406500985688325045e+00, 1.482765611761701907e-01
4.916015339396933470e+00, 7.626771943390577846e+00, 1.410151399304099717e+00
3.192151194877476783e+00, 9.602247866309824076e+00, -1.768317938509787191e-01
3.576836826753226006e+00, 1.017314245849155441e+01, -4.156928408669267189e-02
5.370634074669080604e+00, 1.127123498661962131e+01, -1.033218918229777294e+00
5.891980344127807356e+00, 9.179272605259436446e+00, 2.042322350387541230e-01
5.473768189318918509e+00, 9.202296022069731407e+00, -2.293642895573505314e+00
5.154807095952698148e+00, 9.912426345098834801e+00, 1.670316909230657565e+00
2.609584492938668454e+00, 9.949896726170468497e+00, -5.195191339343311343e-01
4.552652163492362902e+00, 9.484534367315454517e+00, 3.756098512464200456e-01
4.536956803443047193e+00, 1.074271911806857105e+01, 6.787615230638290864e-01
5.282676608862550971e+00, 8.438141313927221887e+00, -7.896391947255511079e-01
3.999299583100509814e+00, 8.810938289769428167e+00, -5.985211403738497360e-01
3.649391840846339718e+00, 1.009102685230971908e+01, 6.006737617908342042e-01
4.898391207202573483e+00, 9.246270348777361647e+00, -6.870857600495712258e-01
4.432474415878470353e+00, 1.010874447641822726e+01, -8.708560148099098175e-02
5.749848994795766721e+00, 8.952134794305916188e+00, 1.220487306416436990e+00
3.077048283881845592e+00, 1.083224165170375031e+01, 6.031806288631488266e-01
5.179102605581713981e+00, 9.404230786355466165e+00, 1.821806101004142253e-01
4.015840765743790008e+00, 9.483421045372020686e+00, -9.552065005328617131e-01
4.909673775366468540e+00, 9.849552527852889483e+00, -2.974401436763870477e-01
4.726274597412762901e+00, 1.306293508915703860e+01, -3.625942844406077059e-01
5.304257812245408488e+00, 9.851426481004804003e+00, -1.132952371025934601e+00
5.046999309429395453e+00, 1.020873994319801881e+01, 1.382355562579899333e+00
5.983219628720470418e+00, 1.011351421102578385e+01, -3.306048572063483015e-01
5.481810814354570738e+00, 1.018386137302323924e+01, -9.828524916231450304e-01
3.691720817442075919e+00, 1.145116264222110303e+01, 5.080830798581063013e-01
4.129795382617428068e+00, 9.782463032434618455e+00, 1.065473388438396674e+00
4.403651289373462063e+00, 1.054507223918018255e+01, 2.463920770221107032e-02
5.299202941633322617e+00, 9.716594446265666818e+00, 9.028983524320378651e-01
6.412563640881985272e+00, 8.710079616855852080e+00, 1.982491849955502206e+00
4.964641216491672004e+00, 9.802451014864416834e+00, 6.511300988990846861e-01
4.006130343374422864e+00, 9.434616296004701752e+00, 2.277367169075413811e-01
4.164044325413091663e+00, 1.008248822226537911e+01, -1.234275774766847134e+00
4.692882895180101599e+00, 9.554927583883978670e+00, -1.790567847565201820e+00
7.525089181135129479e+00, 9.192591958038416777e+00, -1.920956407375917108e+00
6.045194176047763435e+00, 8.308924730268017811e+00, -8.344267039663805230e-01
4.808071337307290527e+00, 9.445297635344086729e+00, -2.192756018736578827e-01
4.537250261771150761e+00, 1.050913523736307731e+01, -6.992435626008223215e-01
5.069686971604910219e+00, 1.001255565789687019e+01, -9.940993358400317392e-01
5.558153125261082295e+00, 9.261235559059906919e+00, 9.044427236078811383e-01
3.700558127117080875e+00, 9.744315155341944035e+00, -1.413179869077278328e+00
5.551132554335627134e+00, 1.024014080658140990e+01, 1.181683827474643844e-01
4.519449193830075373e+00, 9.637285395168882829e+00, 2.832934774162588210e-01
5.672939470079651159e+00, 1.030619651845256968e+01, 4.923923768199769402e-01
5.229179729976697111e+00, 1.051369991900988765e+01, -2.378193146086494458e+00
5.934844564592209437e+00, 9.773558586371054346e+00, -3.756371976694153902e-01
4.828728606703571735e+00, 1.000307924276537364e+01, 5.638887594991021102e-02
3.007983958271987390e+00, 9.431159647926927292e+00, -1.795909789364636966e+00
5.923421500996822964e+00, 1.159204099254938569e+01, -1.907583112923274260e-01
4.735727411766055717e+00, 9.072658444373221442e+00, -1.395691387365740610e+00
6.347122541862391110e+00, 1.113820484044112824e+01, -1.405197913721773162e+00
4.328356872327589144e+00, 1.061249753808429830e+01, 1.175001895032459442e+00
3.581535164430705187e+00, 1.015032003699165664e+01, 1.222285016604476748e+00
6.305677267073524384e+00, 1.054221612156418431e+01, -7.354134290327294377e-01
5.847917761794510838e+00, 1.009878011156961719e+01, -4.677005151340018485e-01
5.086757210099310811e+00, 1.070549620049496120e+01, -1.051494095156845887e+00
4.591520170179842708e+00, 9.786492265463511586e+00, -1.144008212926076240e+00
2.696361327044677569e+00, 9.496279729114025514e+00, -4.351678758557012833e-02
4.210014490582923763e+00, 9.331048727206427529e+00, -1.009327711300519459e+00
4.177972723595102522e+00, 1.025305080680415770e+01, 1.101595910353632357e+00
5.442853515591894009e+00, 1.043580131261579069e+01, -1.098992531775210696e-01
5.021064350939820287e+00, 9.100535878695678704e+00, 7.036257719822525125e-01
3.713110903138504781e+00, 9.599048971567372135e+00, 1.488818801229737199e+00
4.701696973240750310e+00, 1.070308655362030237e+01, -1.475296468675631134e+00
4.056567326550615249e+00, 9.976092634593532793e+00, 1.039489393407468043e+00
4.077036859790012180e+00, 8.071570191569419350e+00, -1.487168718956270175e-01
5.281375401048677531e+00, 9.297492425414008110e+00, 5.344023963039823411e-01
4.522024161498372052e+00, 9.944994985043800639e+00, -1.678804946311978491e-02
5.871972312582754761e+00, 1.005858614367681625e+01, -4.265361703126219206e-02
5.148309280881442795e+00, 9.680885447066760463e+00, 3.972754224860798877e-01
1.939352789083553574e+00, 9.455291739956601660e+00, 6.388306562483319073e-01
4.093600252934517236e+00, 1.134556717185408559e+01, -7.846203533191907775e-01
8.242932981679132354e+00, 9.495573857700280840e+00, -5.103974754946659642e-01
5.315050456018775904e+00, 1.075024103577214518e+01, 1.277294811999718060e+00
5.979747123666435904e+00, 9.331238060578201043e+00, 1.850781668741898311e+00
3.405536892060153864e+00, 1.032502878591817819e+01, 2.017388296046736862e+00
4.530032720032323823e+00, 9.541200654913218671e+00, -4.651613059386781601e-01
5.159352066646841983e+00, 1.291670103194988428e+01, -1.172155998731975179e+00
4.036943211273292142e+00, 9.463078279397905135e+00, -9.133007504445679603e-02
5.927295124202514920e+00, 1.132981357718617943e+01, -1.901034770490901860e+00
5.238651080720702957e+00, 9.440222200269591468e+00, -3.325087651238119446e-01
4.691997400838754828e+00, 9.539486498543933379e+00, 4.788065087011852405e-01
2.075780234394271950e+00, 9.672372361811124364e+00, -1.753876050173264867e+00
5.667782219568358926e+00, 8.969239474590571248e+00, -1.002359975619480092e+00
4.185000421053510777e+00, 1.008327588831779842e+01, 1.027532173976948515e+00
5.243881352242606653e+00, 1.020997227326665602e+01, 5.706518324067408887e-01
4.861744320639169281e+00, 1.094899042012516333e+01, -3.559679948235216357e-02
5.278902071902748183e+00, 9.696855821446082047e+00, 2.361448740379242239e-01
5.303174061086616931e+00, 1.022275370280717333e+01, -2.219660235171288798e-01
5.105083473859161280e+00, 9.888620148382964103e+00, -1.929796074878927348e+00
5.788207059141415201e+00, 9.944511065714069176e+00, 1.987142604830714365e+00
5.394736201725703673e+00, 8.195450471218377331e+00, 1.057247990068742372e+00
5.778048863896181331e+00, 1.106373411221324865e+01, -7.418031043114210465e-01
5.929470547630367960e+00, 1.106820126743842181e+01, 9.614599348432681936e-01
5.747725890712149344e+00, 9.607066432881214979e+00, -7.829323995152808191e-01
6.601838130398077986e+00, 8.945271054388340914e+00, 5.391970296970011178e-01
4.834587985178288250e+00, 9.171562182689489973e+00, 7.108739567349675603e-01
4.424067933880797554e+00, 9.757507394987705140e+00, -1.489638722282223604e+00
5.117086286581230326e+00, 8.598233473634913082e+00, -1.990472533204751926e+00
4.448029204147185389e+00, 9.527750771762077520e+00, -2.467096529436038910e-01
6.238631555864298406e+00, 1.068543019086215118e+01, 3.854710740656620838e-02
4.383589546515203494e+00, 1.003197497683768624e+01, 4.162607432664006124e-01
3.645557479856758043e+00, 9.401306611437636462e+00, 1.320563766734098143e+00
5.131845243908414567e+00, 1.019952155781697378e+01, -2.209749016194256566e+00
6.173740152226341316e+00, 1.005758805719514015e+01, 1.130524609592451490e+00
4.592167534219241176e+00, 1.110453597930718317e+01, 1.372514523515651286e+00
4.070501547448891699e+00, 9.104092975438168978e+00, 2.484553199990469086e-02
5.840022160686314301e+00, 1.028202746868026374e+01, -5.679687971945351910e-01
4.234577640384575403e+00, 1.122636855407016476e+01, -1.280531542686648372e+00
4.569406187778556117e+00, 1.028329558397224375e+01, -8.711189687230331824e-01
6.067459025943568562e+00, 9.879911807390442391e+00, 4.521523281469381761e-01
6.362886360044109679e+00, 9.430023214346508809e+00, 4.962585559761484300e-01
5.379504106340731617e+00, 1.034515087227308072e+01, -1.546441669656131390e+00
4.661036266283954177e+00, 9.655956727959177144e+00, 1.430352138872160284e+00
4.571296314206068523e+00, 1.089054556248537864e+01, 2.078043329423840735e+00
5.980742328088807902e+00, 1.006518480968087204e+01, 5.889949050957885568e-01
5.991233463637502865e+00, 1.123227786322297916e+01, -6.200891398606730442e-01
6.036558326760766313e+00, 9.569390513634928652e+00, -3.981853145665685267e-01
3.983151709491312253e+00, 9.715619330464603465e+00, -8.803918476770410395e-01
6.132614847554680892e+00, 8.585951640641082960e+00, -1.252010039091250304e+00
4.006968664817490478e+00, 1.109594124279974636e+01, -4.018864545632405139e-01
6.457610857355676970e+00, 8.518275029374017038e+00, -1.471198510766673073e-01
6.434041137530911669e+00, 8.936001815267768933e+00, 2.059188484218952286e+00
2.488768315311108648e+00, 1.075559170870178960e+01, 1.376316877163704211e+00
6.038370330875579839e+00, 1.228180810083198615e+01, -3.319239623340117240e-01
3.709062837045200567e+00, 1.010478707104761931e+01, 1.365010750105049464e+00
6.572473528572857049e+00, 9.793643560218487920e+00, 9.302257869857060157e-01
6.244703237804982265e+00, 1.089307480613274848e+01, 1.596240737899613293e+00
5.736150734579684496e+00, 1.150704172586980967e+01, -3.613528026562264905e-01
6.166056690945399765e+00, 1.025497296639412603e+01, 2.295182591920125470e-01
4.541819186558302412e+00, 9.649450211265421018e+00, -1.427717559878709741e+00
5.517244829214830837e+00, 8.158051237951994494e+00, 9.561987625145377256e-01
5.367883478029694899e+00, 6.539312874645577978e+00, -1.455753321713562976e+00
3.359079966134266293e+00, 1.055112601738899869e+01, 3.132649139616258682e-01
5.115897364434077943e+00, 1.020148005437294003e+01, 1.038165617885956404e+00
5.551800217610700194e+00, 8.994876583953368865e+00, 7.204087947995609920e-01
5.351112548525723156e+00, 9.316407603380776337e+00, -1.301123827932749277e+00
4.388266502962562043e+00, 1.002140863911765045e+01, 1.397303430926686962e+00
5.252642893915281164e+00, 8.456266646582214719e+00, -5.467971465481659132e-01
3.969236404209039115e+00, 8.703703016443652629e+00, 9.425972774006118327e-01
6.394220835409125669e+00, 1.012984327097553283e+01, -1.120537627935132841e-01
5.910434342839965716e+00, 1.045735496391425201e+01, 1.450428475875313039e-01
3.585613452985144889e+00, 9.094576768672109068e+00, 1.480551956712084227e-01
5.271694833049309636e+00, 9.510003700887384781e+00, 4.699673098091978196e-01
2.561327949290482131e+00, 1.007273513645693797e+01, 1.520064120930071372e+00
5.563951559088759602e+00, 9.944135685243248091e+00, -1.745557905610243821e-01
6.951235193800714640e+00, 1.006117521919017221e+01, -5.336314347041918316e-01
3.466740226422341031e+00, 8.862855763859815994e+00, 4.919901692820816130e-01
4.994094841521463657e+00, 8.787918424435787301e+00, -1.311735858164292612e+00
6.824354654168315548e+00, 9.736447371271921725e+00, -2.372620944889389794e-01
5.025900171315197618e+00, 9.760907710987281050e+00, 1.836064605693507046e+00
6.301837441004118467e+00, 1.079865212119568341e+01, 1.270160759133689976e-01
4.507407239223307549e+00, 1.144720193632482719e+01, 4.425504348193347037e-01
5.056480710537180734e+00, 8.935179002615173616e+00, 1.848961921887262383e+00
4.919879901876456962e+00, 8.938614166880961776e+00, -6.263073241138050751e-01
4.600643213817447119e+00, 9.849272197578587296e+00, 1.703701435053749380e+00
5.720347148526013115e+00, 1.059008512333246443e+01, -1.684673828698694115e-02
5.188279080566210233e+00, 9.259416074169646294e+00, -1.888649345746053365e+00
5.106775376082145712e+00, 9.756812125863476126e+00, -1.149776980769786072e-01
5.151764431715073478e+00, 9.696914064592535354e+00, 1.280704653590794218e+00
4.521762672184762799e+00, 9.960530156500334797e+00, 1.945364344019024472e+00
5.066153665961750541e+00, 1.141168747453386700e+01, -3.115311146500635703e-02
6.497360382301359039e+00, 1.106189929901071700e+01, 9.853175462505033011e-02
5.524034947334143908e+00, 8.749651067507015156e+00, 1.578926249455067654e-02
6.546328453456302654e+00, 9.075181158282758176e+00, -2.343753479380796811e-01
3.829078398579929043e+00, 9.760974706738018369e+00, 6.072396978862466543e-01
4.236046653397023576e+00, 9.397626663293028315e+00, 3.210194407755022072e-01
5.108908153762460991e+00, 1.009622144207807182e+01, 7.092413180503496367e-03
3.280407724202066611e+00, 9.270821341338157495e+00, -8.548535116403354062e-01
3.573399156749763161e+00, 9.761436630601698639e+00, -4.771725472092373521e-01
3.891165586037283575e+00, 9.468504356817582845e+00, -2.059570355060044156e-01
5.007384193748801948e+00, 9.295944673133060832e+00, -9.886506457156678529e-01
2.455068258976557338e+00, 8.476302177681571237e+00, 9.037362282410593695e-01
6.506087960254491875e+00, 7.544958364554160468e+00, -4.137616878078578808e-02
4.644170175602541306e+00, 8.895697967211711799e+00, 9.576639914479974369e-02
7.267549848153038283e+00, 1.022160059397130816e+01, -1.045742453922797521e+00
5.612112176744862069e+00, 9.927839343341563705e+00, 7.032206655875767876e-01
5.106233009761528940e+00, 9.535549815196121770e+00, 3.928703374050576680e-01
5.995025265561721106e+00, 8.313175609577010405e+00, 1.234092503381876149e+00
2.986194204614811554e+00, 1.077000986380384084e+01, 7.251054644241906877e-02
4.152097346238510234e+00, 8.556221670749474484e+00, -2.491428560464922781e-01
4.888231661527417060e+00, 9.962187007545496797e+00, 1.970475799251432125e-01
5.131490365397139541e+00, 1.111600000178514058e+01, -5.466120457431549590e-02
2.905990925472958786e+00, 1.089361798472430998e+01, 3.887929484770346056e-01
5.192983178638664654e+00, 9.367049028298207958e+00, -2.628114922920164742e-03
6.118064990962150063e+00, 1.029303180207560864e+01, -1.605341829056991798e-01
6.206424749319674028e+00, 9.090853850713809692e+00, -1.162362403199703742e-01
3.998187304703181066e+00, 1.061651295274557150e+01, 2.402441675335308668e-01
5.546038652673114022e+00, 1.147231416582537022e+01, -5.462441415162894165e-01
5.128194304917247592e+00, 7.949003585542194550e+00, 8.094894619819377191e-01
5.118358135568861655e+00, 1.070847142727592605e+01, 8.816771728718648671e-01
4.415672582233843180e+00, 1.159367473504974555e+01, -6.980143044474331759e-01
5.329562391072710348e+00, 9.641974987668683994e+00, -1.666775644279891555e+00
3.837670031694433881e+00, 7.709240274084073974e+00, -2.959481930650435522e-01
5.823667918637508656e+00, 1.007691553897979198e+01, -1.554479766421631659e+00
3.969716049338281039e+00, 9.828470161162073282e+00, -7.800594599235221027e-01
6.109787419142737264e+00, 8.733343107977463049e+00, 7.038509904442417087e-01
5.246488373207430556e+00, 9.928392684829146830e+00, -5.334026180418395269e-01
6.391706624198488562e+00, 9.558455033515427246e+00, 1.268223227510729911e+00
5.309490427712518112e+00, 8.886174433389872007e+00, -2.520391298809011027e-01
5.454115801789175322e+00, 8.978957921555203114e+00, 1.208997683057122519e+00
4.505373506769029923e+00, 1.018756537836795317e+01, 8.743351539202375011e-02
5.779819900624413975e+00, 7.842158570458794387e+00, -3.904625788326093749e-01
